"","FPR","TPR"
"216",0.724719101123595,0.81
"217",0.723314606741573,0.81
"218",0.721910112359551,0.81
"219",0.720505617977528,0.81
"220",0.719101123595506,0.81
"221",0.717696629213483,0.81
"222",0.716292134831461,0.81
"223",0.714887640449438,0.81
"224",0.713483146067416,0.81
"225",0.712078651685393,0.81
"226",0.710674157303371,0.81
"227",0.709269662921348,0.81
"228",0.707865168539326,0.81
"229",0.706460674157303,0.81
"230",0.705056179775281,0.81
"231",0.703651685393258,0.81
"232",0.703651685393258,0.8
"233",0.702247191011236,0.8
"234",0.700842696629214,0.8
"235",0.699438202247191,0.8
"236",0.698033707865168,0.8
"237",0.696629213483146,0.8
"238",0.695224719101124,0.8
"239",0.693820224719101,0.8
"240",0.692415730337079,0.8
"241",0.691011235955056,0.8
"242",0.689606741573034,0.8
"243",0.689606741573034,0.79
"244",0.688202247191011,0.79
"245",0.686797752808989,0.79
"246",0.685393258426966,0.79
"247",0.683988764044944,0.79
"248",0.682584269662921,0.79
"249",0.681179775280899,0.79
"250",0.679775280898876,0.79
"251",0.678370786516854,0.79
"252",0.676966292134832,0.79
"253",0.675561797752809,0.79
"254",0.674157303370786,0.79
"255",0.672752808988764,0.79
"256",0.671348314606742,0.79
"257",0.669943820224719,0.79
"258",0.668539325842697,0.79
"259",0.667134831460674,0.79
"260",0.665730337078652,0.79
"261",0.664325842696629,0.79
"262",0.662921348314607,0.79
"263",0.661516853932584,0.79
"264",0.660112359550562,0.79
"265",0.658707865168539,0.79
"266",0.657303370786517,0.79
"267",0.655898876404494,0.79
"268",0.654494382022472,0.79
"269",0.653089887640449,0.79
"270",0.651685393258427,0.79
"271",0.651685393258427,0.78
"272",0.650280898876405,0.78
"273",0.648876404494382,0.78
"274",0.64747191011236,0.78
"275",0.646067415730337,0.78
"276",0.644662921348315,0.78
"277",0.643258426966292,0.78
"278",0.64185393258427,0.78
"279",0.64185393258427,0.77
"280",0.640449438202247,0.77
"281",0.639044943820225,0.77
"282",0.637640449438202,0.77
"283",0.63623595505618,0.77
"284",0.634831460674157,0.77
"285",0.633426966292135,0.77
"286",0.632022471910112,0.77
"287",0.63061797752809,0.77
"288",0.629213483146067,0.77
"289",0.627808988764045,0.77
"290",0.626404494382023,0.77
"291",0.625,0.77
"292",0.623595505617977,0.77
"293",0.622191011235955,0.77
"294",0.620786516853933,0.77
"295",0.61938202247191,0.77
"296",0.617977528089888,0.77
"297",0.616573033707865,0.77
"298",0.615168539325843,0.77
"299",0.61376404494382,0.77
"300",0.612359550561798,0.77
"301",0.610955056179775,0.77
"302",0.610955056179775,0.76
"303",0.609550561797753,0.76
"304",0.60814606741573,0.76
"305",0.606741573033708,0.76
"306",0.605337078651685,0.76
"307",0.603932584269663,0.76
"308",0.60252808988764,0.76
"309",0.601123595505618,0.76
"310",0.599719101123595,0.76
"311",0.598314606741573,0.76
"312",0.598314606741573,0.75
"313",0.598314606741573,0.74
"314",0.596910112359551,0.74
"315",0.596910112359551,0.73
"316",0.595505617977528,0.73
"317",0.594101123595506,0.73
"318",0.592696629213483,0.73
"319",0.591292134831461,0.73
"320",0.589887640449438,0.73
"321",0.588483146067416,0.73
"322",0.587078651685393,0.73
"323",0.585674157303371,0.73
"324",0.584269662921348,0.73
"325",0.582865168539326,0.73
"326",0.581460674157303,0.73
"327",0.580056179775281,0.73
"328",0.578651685393258,0.73
"329",0.577247191011236,0.73
"330",0.575842696629214,0.73
"331",0.574438202247191,0.73
"332",0.573033707865168,0.73
"333",0.571629213483146,0.73
"334",0.571629213483146,0.72
"335",0.570224719101124,0.72
"336",0.568820224719101,0.72
"337",0.567415730337079,0.72
"338",0.566011235955056,0.72
"339",0.564606741573034,0.72
"340",0.563202247191011,0.72
"341",0.561797752808989,0.72
"342",0.560393258426966,0.72
"343",0.558988764044944,0.72
"344",0.557584269662921,0.72
"345",0.556179775280899,0.72
"346",0.554775280898876,0.72
"347",0.553370786516854,0.72
"348",0.551966292134832,0.72
"349",0.550561797752809,0.72
"350",0.549157303370786,0.72
"351",0.547752808988764,0.72
"352",0.546348314606742,0.72
"353",0.544943820224719,0.72
"354",0.543539325842697,0.72
"355",0.542134831460674,0.72
"356",0.540730337078652,0.72
"357",0.539325842696629,0.72
"358",0.537921348314607,0.72
"359",0.536516853932584,0.72
"360",0.535112359550562,0.72
"361",0.533707865168539,0.72
"362",0.532303370786517,0.72
"363",0.530898876404494,0.72
"364",0.529494382022472,0.72
"365",0.528089887640449,0.72
"366",0.526685393258427,0.72
"367",0.525280898876405,0.72
"368",0.523876404494382,0.72
"369",0.52247191011236,0.72
"370",0.521067415730337,0.72
"371",0.519662921348315,0.72
"372",0.518258426966292,0.72
"373",0.51685393258427,0.72
"374",0.515449438202247,0.72
"375",0.514044943820225,0.72
"376",0.512640449438202,0.72
"377",0.51123595505618,0.72
"378",0.509831460674157,0.72
"379",0.508426966292135,0.72
"380",0.508426966292135,0.71
"381",0.507022471910112,0.71
"382",0.50561797752809,0.71
"383",0.504213483146067,0.71
"384",0.502808988764045,0.71
"385",0.501404494382023,0.71
"386",0.5,0.71
"387",0.498595505617978,0.71
"388",0.497191011235955,0.71
"389",0.495786516853933,0.71
"390",0.49438202247191,0.71
"391",0.492977528089888,0.71
"392",0.491573033707865,0.71
"393",0.491573033707865,0.7
"394",0.490168539325843,0.7
"395",0.48876404494382,0.7
"396",0.487359550561798,0.7
"397",0.485955056179775,0.7
"398",0.484550561797753,0.7
"399",0.48314606741573,0.7
"400",0.481741573033708,0.7
"401",0.480337078651685,0.7
"402",0.478932584269663,0.7
"403",0.47752808988764,0.7
"404",0.476123595505618,0.7
"405",0.474719101123595,0.7
"406",0.473314606741573,0.7
"407",0.471910112359551,0.7
"408",0.470505617977528,0.7
"409",0.469101123595506,0.7
"410",0.467696629213483,0.7
"411",0.466292134831461,0.7
"412",0.464887640449438,0.7
"413",0.463483146067416,0.7
"414",0.462078651685393,0.7
"415",0.462078651685393,0.69
"416",0.460674157303371,0.69
"417",0.459269662921348,0.69
"418",0.459269662921348,0.68
"419",0.457865168539326,0.68
"420",0.456460674157303,0.68
"421",0.455056179775281,0.68
"422",0.453651685393258,0.68
"423",0.452247191011236,0.68
"424",0.450842696629214,0.68
"425",0.449438202247191,0.68
"426",0.448033707865169,0.68
"427",0.448033707865169,0.67
"428",0.446629213483146,0.67
"429",0.445224719101124,0.67
"430",0.443820224719101,0.67
"431",0.442415730337079,0.67
"432",0.441011235955056,0.67
"433",0.439606741573034,0.67
"434",0.438202247191011,0.67
"435",0.436797752808989,0.67
"436",0.435393258426966,0.67
"437",0.433988764044944,0.67
"438",0.432584269662921,0.67
"439",0.431179775280899,0.67
"440",0.429775280898876,0.67
"441",0.428370786516854,0.67
"442",0.426966292134831,0.67
"443",0.426966292134831,0.66
"444",0.425561797752809,0.66
"445",0.425561797752809,0.65
"446",0.424157303370786,0.65
"447",0.422752808988764,0.65
"448",0.421348314606742,0.65
"449",0.419943820224719,0.65
"450",0.418539325842697,0.65
"451",0.417134831460674,0.65
"452",0.415730337078652,0.65
"453",0.414325842696629,0.65
"454",0.412921348314607,0.65
"455",0.411516853932584,0.65
"456",0.410112359550562,0.65
"457",0.408707865168539,0.65
"458",0.407303370786517,0.65
"459",0.405898876404494,0.65
"460",0.404494382022472,0.65
"461",0.403089887640449,0.65
"462",0.401685393258427,0.65
"463",0.401685393258427,0.64
"464",0.400280898876405,0.64
"465",0.398876404494382,0.64
"466",0.39747191011236,0.64
"467",0.396067415730337,0.64
"468",0.394662921348315,0.64
"469",0.393258426966292,0.64
"470",0.39185393258427,0.64
"471",0.390449438202247,0.64
"472",0.389044943820225,0.64
"473",0.387640449438202,0.64
"474",0.38623595505618,0.64
"475",0.384831460674157,0.64
"476",0.383426966292135,0.64
"477",0.382022471910112,0.64
"478",0.38061797752809,0.64
"479",0.379213483146067,0.64
"480",0.377808988764045,0.64
"481",0.376404494382022,0.64
"482",0.375,0.64
"483",0.373595505617978,0.64
"484",0.372191011235955,0.64
"485",0.372191011235955,0.63
"486",0.370786516853933,0.63
"487",0.36938202247191,0.63
"488",0.367977528089888,0.63
"489",0.366573033707865,0.63
"490",0.365168539325843,0.63
"491",0.36376404494382,0.63
"492",0.362359550561798,0.63
"493",0.360955056179775,0.63
"494",0.359550561797753,0.63
"495",0.35814606741573,0.63
"496",0.356741573033708,0.63
"497",0.356741573033708,0.62
"498",0.355337078651685,0.62
"499",0.353932584269663,0.62
"500",0.35252808988764,0.62
"501",0.351123595505618,0.62
"502",0.349719101123595,0.62
"503",0.348314606741573,0.62
"504",0.346910112359551,0.62
"505",0.345505617977528,0.62
"506",0.344101123595506,0.62
"507",0.342696629213483,0.62
"508",0.341292134831461,0.62
"509",0.339887640449438,0.62
"510",0.338483146067416,0.62
"511",0.337078651685393,0.62
"512",0.335674157303371,0.62
"513",0.335674157303371,0.61
"514",0.334269662921348,0.61
"515",0.334269662921348,0.6
"516",0.332865168539326,0.6
"517",0.331460674157303,0.6
"518",0.331460674157303,0.59
"519",0.330056179775281,0.59
"520",0.328651685393258,0.59
"521",0.327247191011236,0.59
"522",0.325842696629214,0.59
"523",0.324438202247191,0.59
"524",0.323033707865169,0.59
"525",0.321629213483146,0.59
"526",0.320224719101124,0.59
"527",0.318820224719101,0.59
"528",0.317415730337079,0.59
"529",0.316011235955056,0.59
"530",0.314606741573034,0.59
"531",0.313202247191011,0.59
"532",0.311797752808989,0.59
"533",0.311797752808989,0.58
"534",0.310393258426966,0.58
"535",0.308988764044944,0.58
"536",0.307584269662921,0.58
"537",0.306179775280899,0.58
"538",0.304775280898876,0.58
"539",0.303370786516854,0.58
"540",0.303370786516854,0.57
"541",0.303370786516854,0.56
"542",0.301966292134831,0.56
"543",0.300561797752809,0.56
"544",0.300561797752809,0.55
"545",0.299157303370786,0.55
"546",0.297752808988764,0.55
"547",0.296348314606742,0.55
"548",0.294943820224719,0.55
"549",0.293539325842697,0.55
"550",0.292134831460674,0.55
"551",0.292134831460674,0.54
"552",0.290730337078652,0.54
"553",0.289325842696629,0.54
"554",0.287921348314607,0.54
"555",0.286516853932584,0.54
"556",0.285112359550562,0.54
"557",0.283707865168539,0.54
"558",0.282303370786517,0.54
"559",0.280898876404494,0.54
"560",0.279494382022472,0.54
"561",0.279494382022472,0.53
"562",0.278089887640449,0.53
"563",0.276685393258427,0.53
"564",0.275280898876405,0.53
"565",0.273876404494382,0.53
"566",0.27247191011236,0.53
"567",0.271067415730337,0.53
"568",0.269662921348315,0.53
"569",0.269662921348315,0.52
"570",0.268258426966292,0.52
"571",0.26685393258427,0.52
"572",0.265449438202247,0.52
"573",0.264044943820225,0.52
"574",0.262640449438202,0.52
"575",0.26123595505618,0.52
"576",0.259831460674157,0.52
"577",0.258426966292135,0.52
"578",0.257022471910112,0.52
"579",0.25561797752809,0.52
"580",0.254213483146067,0.52
"581",0.252808988764045,0.52
"582",0.251404494382022,0.52
"583",0.25,0.52
"584",0.248595505617978,0.52
"585",0.248595505617978,0.51
"586",0.247191011235955,0.51
"587",0.245786516853933,0.51
"588",0.24438202247191,0.51
"589",0.242977528089888,0.51
"590",0.241573033707865,0.51
"591",0.240168539325843,0.51
"592",0.23876404494382,0.51
"593",0.237359550561798,0.51
"594",0.235955056179775,0.51
"595",0.234550561797753,0.51
"596",0.23314606741573,0.51
"597",0.231741573033708,0.51
"598",0.231741573033708,0.5
"599",0.231741573033708,0.49
"600",0.230337078651685,0.49
"601",0.228932584269663,0.49
"602",0.22752808988764,0.49
"603",0.226123595505618,0.49
"604",0.224719101123595,0.49
"605",0.223314606741573,0.49
"606",0.221910112359551,0.49
"607",0.220505617977528,0.49
"608",0.219101123595506,0.49
"609",0.217696629213483,0.49
"610",0.216292134831461,0.49
"611",0.214887640449438,0.49
"612",0.213483146067416,0.49
"613",0.212078651685393,0.49
"614",0.210674157303371,0.49
"615",0.209269662921348,0.49
"616",0.209269662921348,0.48
"617",0.207865168539326,0.48
"618",0.206460674157303,0.48
"619",0.205056179775281,0.48
"620",0.203651685393258,0.48
"621",0.202247191011236,0.48
"622",0.200842696629213,0.48
"623",0.199438202247191,0.48
"624",0.198033707865169,0.48
"625",0.196629213483146,0.48
"626",0.195224719101124,0.48
"627",0.193820224719101,0.48
"628",0.192415730337079,0.48
"629",0.191011235955056,0.48
"630",0.189606741573034,0.48
"631",0.188202247191011,0.48
"632",0.186797752808989,0.48
"633",0.185393258426966,0.48
"634",0.183988764044944,0.48
"635",0.182584269662921,0.48
"636",0.181179775280899,0.48
"637",0.179775280898876,0.48
"638",0.178370786516854,0.48
"639",0.176966292134831,0.48
"640",0.175561797752809,0.48
"641",0.174157303370787,0.48
"642",0.172752808988764,0.48
"643",0.172752808988764,0.47
"644",0.171348314606742,0.47
"645",0.171348314606742,0.46
"646",0.169943820224719,0.46
"647",0.168539325842697,0.46
"648",0.167134831460674,0.46
"649",0.165730337078652,0.46
"650",0.164325842696629,0.46
"651",0.162921348314607,0.46
"652",0.161516853932584,0.46
"653",0.161516853932584,0.45
"654",0.160112359550562,0.45
"655",0.160112359550562,0.44
"656",0.160112359550562,0.43
"657",0.158707865168539,0.43
"658",0.157303370786517,0.43
"659",0.155898876404494,0.43
"660",0.154494382022472,0.43
"661",0.153089887640449,0.43
"662",0.151685393258427,0.43
"663",0.150280898876405,0.43
"664",0.148876404494382,0.43
"665",0.14747191011236,0.43
"666",0.146067415730337,0.43
"667",0.144662921348315,0.43
"668",0.143258426966292,0.43
"669",0.14185393258427,0.43
"670",0.140449438202247,0.43
"671",0.139044943820225,0.43
"672",0.137640449438202,0.43
"673",0.13623595505618,0.43
"674",0.134831460674157,0.43
"675",0.133426966292135,0.43
"676",0.132022471910112,0.43
"677",0.13061797752809,0.43
"678",0.129213483146067,0.43
"679",0.127808988764045,0.43
"680",0.126404494382022,0.43
"681",0.125,0.43
"682",0.123595505617978,0.43
"683",0.122191011235955,0.43
"684",0.120786516853933,0.43
"685",0.11938202247191,0.43
"686",0.117977528089888,0.43
"687",0.116573033707865,0.43
"688",0.115168539325843,0.43
"689",0.11376404494382,0.43
"690",0.112359550561798,0.43
"691",0.110955056179775,0.43
"692",0.109550561797753,0.43
"693",0.10814606741573,0.43
"694",0.106741573033708,0.43
"695",0.106741573033708,0.42
"696",0.105337078651685,0.42
"697",0.103932584269663,0.42
"698",0.10252808988764,0.42
"699",0.101123595505618,0.42
"700",0.0997191011235955,0.42
"701",0.098314606741573,0.42
"702",0.098314606741573,0.41
"703",0.0969101123595506,0.41
"704",0.0955056179775281,0.41
"705",0.0941011235955056,0.41
"706",0.0926966292134832,0.41
"707",0.0926966292134832,0.4
"708",0.0912921348314607,0.4
"709",0.0898876404494382,0.4
"710",0.0884831460674157,0.4
"711",0.0870786516853933,0.4
"712",0.0856741573033708,0.4
"713",0.0842696629213483,0.4
"714",0.0828651685393258,0.4
"715",0.0814606741573034,0.4
"716",0.0800561797752809,0.4
"717",0.0786516853932584,0.4
"718",0.0772471910112359,0.4
"719",0.0758426966292135,0.4
"720",0.0758426966292135,0.39
"721",0.074438202247191,0.39
"722",0.0730337078651685,0.39
"723",0.0716292134831461,0.39
"724",0.0702247191011236,0.39
"725",0.0688202247191011,0.39
"726",0.0674157303370786,0.39
"727",0.0660112359550562,0.39
"728",0.0646067415730337,0.39
"729",0.0632022471910112,0.39
"730",0.0617977528089888,0.39
"731",0.0603932584269663,0.39
"732",0.0589887640449438,0.39
"733",0.0575842696629214,0.39
"734",0.0561797752808989,0.39
"735",0.0547752808988764,0.39
"736",0.0533707865168539,0.39
"737",0.0519662921348315,0.39
"738",0.050561797752809,0.39
"739",0.0491573033707865,0.39
"740",0.047752808988764,0.39
"741",0.0463483146067416,0.39
"742",0.0463483146067416,0.38
"743",0.0463483146067416,0.37
"744",0.0449438202247191,0.37
"745",0.0435393258426966,0.37
"746",0.0421348314606742,0.37
"747",0.0407303370786517,0.37
"748",0.0393258426966292,0.37
"749",0.0393258426966292,0.36
"750",0.0379213483146067,0.36
"751",0.0379213483146067,0.35
"752",0.0379213483146067,0.34
"753",0.0365168539325843,0.34
"754",0.0365168539325843,0.33
"755",0.0351123595505618,0.33
"756",0.0351123595505618,0.32
"757",0.0351123595505618,0.31
"758",0.0337078651685393,0.31
"759",0.0337078651685393,0.3
"760",0.0323033707865169,0.3
"761",0.0308988764044944,0.3
"762",0.0308988764044944,0.29
"763",0.0294943820224719,0.29
"764",0.0280898876404494,0.29
"765",0.0280898876404494,0.28
"766",0.026685393258427,0.28
"767",0.0252808988764045,0.28
"768",0.0252808988764045,0.27
"769",0.0252808988764045,0.26
"770",0.023876404494382,0.26
"771",0.0224719101123595,0.26
"772",0.0210674157303371,0.26
"773",0.0210674157303371,0.25
"774",0.0196629213483146,0.25
"775",0.0196629213483146,0.24
"776",0.0196629213483146,0.23
"777",0.0182584269662921,0.23
"778",0.0168539325842697,0.23
"779",0.0168539325842697,0.22
"780",0.0168539325842697,0.21
"781",0.0168539325842697,0.2
"782",0.0168539325842697,0.19
"783",0.0168539325842697,0.18
"784",0.0168539325842697,0.17
"785",0.0154494382022472,0.17
"786",0.0140449438202247,0.17
"787",0.0140449438202247,0.16
"788",0.0126404494382022,0.16
"789",0.0112359550561798,0.16
"790",0.0098314606741573,0.16
"791",0.00842696629213483,0.16
"792",0.00842696629213483,0.15
"793",0.00702247191011236,0.15
"794",0.00561797752808989,0.15
"795",0.00561797752808989,0.14
"796",0.00421348314606742,0.14
"797",0.00421348314606742,0.13
"798",0.00280898876404494,0.13
"799",0.00140449438202247,0.13
"800",0.00140449438202247,0.12
"801",0.00140449438202247,0.11
"802",0.00140449438202247,0.1
"803",0.00140449438202247,0.09
"804",0,0.09
"805",0,0.08
"806",0,0.07
"807",0,0.06
"808",0,0.05
"809",0,0.04
"810",0,0.03
"811",0,0.02
"812",0,0.01
